not_churn,churn,label
0.6847923209426999,0.31520767905730007,0
0.6540978447420013,0.3459021552579987,0
0.7329629662837616,0.26703703371623844,0
0.34422923872682465,0.6557707612731754,0
0.35419376446378836,0.6458062355362116,0
0.66382719729427,0.33617280270573,0
0.5901144589445902,0.40988554105540975,0
0.8247463480725901,0.17525365192741,0
0.5118470111502251,0.4881529888497749,0
0.3457842784273708,0.6542157215726292,0
0.2180807887808881,0.7819192112191119,0
0.5940179433891815,0.4059820566108185,0
0.4644639592516058,0.5355360407483942,0
0.24922940926256232,0.7507705907374377,0
0.5234490235157969,0.47655097648420314,0
0.44180739305784966,0.5581926069421503,0
0.395840357552672,0.604159642447328,0
0.12606261764285032,0.8739373823571497,0
0.757961818366999,0.24203818163300095,0
0.3267313058204502,0.6732686941795498,1
0.49328569937349864,0.5067143006265014,0
0.30934490594111064,0.6906550940588894,0
0.389815409710927,0.610184590289073,0
0.5447591803083847,0.45524081969161534,1
0.4182391619391025,0.5817608380608975,0
0.4107124894580436,0.5892875105419564,0
0.4719092960559189,0.5280907039440811,0
0.5902225427890694,0.4097774572109306,0
0.6281376036861186,0.37186239631388135,0
0.8661548031921873,0.13384519680781276,0
0.4500857148671492,0.5499142851328508,0
0.935642598032622,0.0643574019673781,0
0.22763343318686657,0.7723665668131334,0
0.8720904081818868,0.12790959181811323,0
0.3466554405975458,0.6533445594024542,0
0.7904790854293289,0.20952091457067115,0
0.3382101274591327,0.6617898725408673,1
0.31004058973397997,0.68995941026602,0
0.9026815900959257,0.09731840990407428,0
0.6367217608144637,0.3632782391855362,0
0.4957051200255983,0.5042948799744017,0
0.19599904052127293,0.8040009594787271,0
0.24544240129922035,0.7545575987007797,0
0.4637711577064946,0.5362288422935054,0
0.6413103981270585,0.3586896018729415,0
0.9215317364418226,0.07846826355817736,0
0.7278246625680176,0.2721753374319824,0
0.6827020918810056,0.3172979081189944,0
0.24839543616062165,0.7516045638393783,1
0.5899213143225277,0.41007868567747235,0
0.3938156106820323,0.6061843893179677,0
0.41580760725236865,0.5841923927476314,0
0.43120223685190984,0.5687977631480902,0
0.6778233069361739,0.3221766930638261,0
0.48437063068927233,0.5156293693107277,0
0.08879923368674769,0.9112007663132523,1
0.6403674913323708,0.3596325086676292,0
0.700062806382825,0.29993719361717497,0
0.3850987408707732,0.6149012591292268,0
0.29835840659355173,0.7016415934064483,0
0.38593282006930607,0.6140671799306939,0
0.7221630184747443,0.2778369815252557,0
0.9384053648408592,0.06159463515914072,0
0.5777752355016404,0.42222476449835955,0
0.20133411472207952,0.7986658852779205,0
0.542305354100878,0.457694645899122,0
0.8051617813398706,0.19483821866012935,0
0.8143085598170978,0.18569144018290212,0
0.1740504605487183,0.8259495394512817,0
0.625063052003712,0.37493694799628796,0
0.29944124034511843,0.7005587596548816,0
0.43274823416180197,0.567251765838198,0
0.8461275719437592,0.15387242805624077,0
0.5742608162692788,0.4257391837307212,0
0.7250155187473148,0.2749844812526851,0
0.5269264242759566,0.47307357572404335,0
0.3066320892363975,0.6933679107636025,0
0.559391266251669,0.440608733748331,0
0.7484097100910041,0.2515902899089959,0
0.8485186125606025,0.15148138743939754,0
0.49514254109008116,0.5048574589099188,0
0.4465207365916012,0.5534792634083988,0
0.34019415880343695,0.659805841196563,0
0.6514596090712484,0.34854039092875155,0
0.6740775406917658,0.3259224593082341,0
0.619189591156261,0.3808104088437389,0
0.7848967806106051,0.21510321938939497,0
0.6224997153079735,0.37750028469202646,0
0.7879765280902009,0.21202347190979912,0
0.45178331049309517,0.5482166895069048,0
0.49287183784497524,0.5071281621550248,0
0.7836468351970921,0.21635316480290792,0
0.22039929736641406,0.7796007026335859,0
0.24631037241971465,0.7536896275802853,0
0.8306825777331375,0.16931742226686258,0
0.23699421013629984,0.7630057898637002,0
0.6235349132007599,0.37646508679924,0
0.2296067957696919,0.7703932042303081,0
0.5303061096405994,0.4696938903594006,0
0.6411128553483848,0.3588871446516152,0
0.44010432097969576,0.5598956790203042,0
0.8583929035931357,0.1416070964068643,0
0.6609867965970098,0.33901320340299024,0
0.6235649578688712,0.37643504213112877,0
0.5101193703700211,0.48988062962997886,0
0.8960713407225286,0.10392865927747137,0
0.6226858818282778,0.3773141181717222,0
0.6502973468901785,0.34970265310982157,0
0.900455899578561,0.09954410042143899,0
0.9115196597015363,0.08848034029846369,0
0.6862302086186496,0.31376979138135047,0
0.46522122522883746,0.5347787747711625,0
0.9550380463303151,0.044961953669684876,0
0.7216483085927786,0.2783516914072214,0
0.3995202966237227,0.6004797033762773,0
0.7028988611110347,0.2971011388889652,0
0.6313450040489161,0.3686549959510839,0
0.6953070821011069,0.304692917898893,0
0.4874416875928166,0.5125583124071834,1
0.8431315727624753,0.15686842723752473,0
0.8262434205813202,0.1737565794186798,0
0.31073431137636043,0.6892656886236396,0
0.9342708808841854,0.06572911911581454,0
0.41730979053910433,0.5826902094608957,0
0.5358241646792998,0.4641758353207001,0
0.6423739356067641,0.3576260643932358,0
0.4397614605285345,0.5602385394714655,0
0.5808517089728695,0.41914829102713047,0
0.7324609501199886,0.2675390498800114,0
0.593973225760132,0.40602677423986805,1
0.5846137361554107,0.4153862638445894,0
0.3402137171092048,0.6597862828907952,0
0.3880283403182426,0.6119716596817574,0
0.38277885869705397,0.617221141302946,0
0.4911339677194986,0.5088660322805014,0
0.5464344652517805,0.4535655347482195,0
0.6821413345132591,0.3178586654867409,0
0.7544787631121516,0.24552123688784844,0
0.33397586496288423,0.6660241350371158,0
0.6625001538768824,0.33749984612311756,0
0.8019294885899804,0.19807051141001958,0
0.5639336273931395,0.43606637260686054,0
0.4801076217039838,0.5198923782960162,0
0.8242846505685875,0.1757153494314125,0
0.6583049601690222,0.3416950398309778,0
0.2992543908538964,0.7007456091461036,0
0.7431509081959755,0.2568490918040245,0
0.7778812156538938,0.22211878434610624,0
0.8413200929788149,0.158679907021185,0
0.6564041452577267,0.3435958547422732,0
0.5414280643322228,0.4585719356677772,0
0.5160471288413815,0.48395287115861846,0
0.7528503891644904,0.2471496108355096,0
0.4945733056303996,0.5054266943696004,0
0.30679934234602635,0.6932006576539737,0
0.7020577619130233,0.2979422380869768,0
0.68419706673687,0.31580293326312997,0
0.5965586695179805,0.4034413304820195,0
0.7558188638351727,0.24418113616482728,0
0.24307044865922822,0.7569295513407718,1
0.4438214483168609,0.5561785516831391,0
0.41920531884933554,0.5807946811506645,0
0.8329152193159041,0.1670847806840959,0
0.32979553431351816,0.6702044656864818,0
0.856351151272606,0.14364884872739406,0
0.7312737735314623,0.26872622646853767,0
0.8003091599416802,0.1996908400583198,0
0.6182325604258712,0.38176743957412884,0
0.5197639930267768,0.4802360069732232,0
0.6527355792019989,0.34726442079800107,0
0.5356002500032641,0.46439974999673594,1
0.6489220982720489,0.3510779017279511,1
0.4542091903676386,0.5457908096323614,0
0.6912185877294432,0.3087814122705568,0
0.7098124392951572,0.29018756070484275,0
0.8119727951795837,0.18802720482041632,0
0.613396560056742,0.38660343994325796,0
0.3545640807719994,0.6454359192280006,0
0.631618640225793,0.36838135977420705,0
0.867937721346507,0.13206227865349293,0
0.4268573690961426,0.5731426309038574,0
0.45772977349724475,0.5422702265027552,0
0.4373191653407591,0.5626808346592409,0
0.37198216639665493,0.6280178336033451,0
0.2500226988562887,0.7499773011437113,0
0.7890176159688249,0.21098238403117506,0
0.6798563646147076,0.3201436353852925,0
0.5198602568213746,0.4801397431786254,0
0.4545126987303385,0.5454873012696615,1
0.6787495337875364,0.32125046621246356,0
0.7865924082154587,0.2134075917845413,0
0.46767866127718016,0.5323213387228198,0
0.4098498557485455,0.5901501442514545,0
0.3552899518898468,0.6447100481101532,0
0.8777417733863649,0.12225822661363504,0
0.48222049955565516,0.5177795004443448,0
0.5289629194281517,0.47103708057184834,0
0.4390791832302108,0.5609208167697892,0
0.617784551808706,0.38221544819129405,0
0.6628146080122388,0.3371853919877612,0
0.6976378057363775,0.3023621942636225,0
0.5792005666231628,0.4207994333768373,0
0.5541676314618738,0.44583236853812624,0
0.9164920099085602,0.08350799009143987,0
0.7378495672639309,0.26215043273606903,0
0.7972159962298899,0.20278400377011008,0
0.2677556643615897,0.7322443356384103,0
0.8362237659996654,0.16377623400033464,0
0.4305716506003723,0.5694283493996277,0
0.816049086559619,0.18395091344038092,0
0.3520364451674626,0.6479635548325374,0
0.4550176547012381,0.5449823452987619,0
0.30163903244165835,0.6983609675583416,0
0.6546134802742454,0.3453865197257546,0
0.6636245067114889,0.33637549328851113,1
0.5253941292912305,0.47460587070876953,0
0.3179402690365658,0.6820597309634342,0
0.7645743405501635,0.23542565944983657,0
0.7850094347969747,0.21499056520302526,0
0.5508515950387576,0.4491484049612424,0
0.45739417693289064,0.5426058230671094,0
0.582887833808929,0.417112166191071,0
0.5126756996842847,0.4873243003157153,0
0.410972289244131,0.589027710755869,0
0.5363317230661027,0.4636682769338974,0
0.2486384615874535,0.7513615384125465,0
0.7824143675600284,0.21758563243997167,0
0.37298316782830687,0.6270168321716931,0
0.7809148604673889,0.2190851395326111,0
0.16350865202700382,0.8364913479729962,0
0.38930404875756763,0.6106959512424324,0
0.7526979321781223,0.24730206782187772,0
0.19364601598012332,0.8063539840198767,1
0.5760733374856772,0.4239266625143227,0
0.39887529040945224,0.6011247095905478,0
0.21364867729801984,0.7863513227019802,1
0.7196706913535422,0.28032930864645783,0
0.8586233686982078,0.14137663130179223,0
0.5266132369102912,0.47338676308970884,0
0.17141012347792994,0.8285898765220701,1
0.28375911976546087,0.7162408802345391,0
0.7484539050711783,0.2515460949288217,0
0.38355180888590457,0.6164481911140954,0
0.2911548351063198,0.7088451648936802,0
0.27899352589207926,0.7210064741079207,0
0.5282066987591376,0.47179330124086244,0
0.4772535826676104,0.5227464173323896,0
0.7746691010836639,0.2253308989163361,0
0.5046542890460373,0.4953457109539627,0
0.727748835881888,0.27225116411811195,0
0.2532610487501965,0.7467389512498035,0
0.5026713516549808,0.49732864834501916,0
0.8317282410513208,0.16827175894867918,0
0.7026518370697095,0.2973481629302905,0
0.6295161810730638,0.3704838189269362,0
0.19355090253952612,0.8064490974604739,1
0.918274266402315,0.08172573359768495,0
0.19997336939005805,0.800026630609942,0
0.4077630063173875,0.5922369936826125,0
0.44777273400522577,0.5522272659947742,0
0.9541778488871859,0.04582215111281412,0
0.2810474481728008,0.7189525518271992,0
0.7348814886955656,0.2651185113044344,0
0.6067319582644564,0.39326804173554364,0
0.787689240737118,0.212310759262882,0
0.6682317447925132,0.3317682552074867,0
0.7607880557992563,0.23921194420074365,0
0.8740414186610985,0.1259585813389015,0
0.46921034978647147,0.5307896502135285,0
0.33465953994467423,0.6653404600553258,0
0.4950199897394738,0.5049800102605262,1
0.453936830505125,0.546063169494875,1
0.49213460650670404,0.507865393493296,0
0.4783894453640857,0.5216105546359143,0
0.5432522572121807,0.45674774278781927,0
0.3866045645907875,0.6133954354092125,0
0.4787142316171922,0.5212857683828078,0
0.40704452662827817,0.5929554733717218,0
0.6628690147285097,0.33713098527149027,0
0.5968600312776486,0.40313996872235136,0
0.4899074846507485,0.5100925153492515,0
0.2936176362666578,0.7063823637333422,0
0.6259186984921776,0.3740813015078223,0
0.10654211182411022,0.8934578881758898,1
0.8926874521687065,0.10731254783129354,0
0.606481183600155,0.393518816399845,0
0.6385189932125422,0.36148100678745776,0
0.3385724442107131,0.6614275557892869,0
0.6310949532204286,0.3689050467795714,0
0.5909513337980616,0.4090486662019383,1
0.4026461934189266,0.5973538065810734,0
0.5486686610926226,0.45133133890737737,0
0.6214080524299127,0.3785919475700873,0
0.8774742152037746,0.12252578479622549,0
0.896075641181377,0.10392435881862302,0
0.4547194051471244,0.5452805948528756,0
0.8219582651043192,0.17804173489568073,0
0.38442842260163546,0.6155715773983645,0
0.7096223637350544,0.2903776362649456,1
0.41539333824174285,0.5846066617582572,0
0.38485083177326884,0.6151491682267312,0
0.54646112958631,0.45353887041368995,1
0.5610884317515776,0.43891156824842237,0
0.4998994737760518,0.5001005262239482,0
0.6315793952035293,0.36842060479647065,0
0.4605913846220846,0.5394086153779154,0
0.21907431999705218,0.7809256800029478,0
0.8022272400009195,0.19777275999908048,0
0.6935655614855464,0.3064344385144536,0
0.24008514803492587,0.7599148519650741,0
0.9353197923117086,0.06468020768829139,0
0.23470257814766304,0.765297421852337,0
0.308848056940879,0.691151943059121,0
0.22700216513402882,0.7729978348659712,0
0.4637055384184853,0.5362944615815147,0
0.47927974418142316,0.5207202558185768,0
0.8024854931845962,0.19751450681540378,0
0.4506673631764472,0.5493326368235528,0
0.19220327575318052,0.8077967242468195,1
0.2089179985657008,0.7910820014342992,0
0.7934318726829279,0.2065681273170721,0
0.8075268219346073,0.19247317806539266,0
0.391019431929606,0.608980568070394,0
0.5229596588053282,0.47704034119467176,0
0.6099691769965423,0.39003082300345776,0
0.530385792173999,0.46961420782600105,0
0.7798961314488457,0.22010386855115427,0
0.5739472335255985,0.4260527664744015,0
0.8071786046648635,0.19282139533513654,0
0.945436239263509,0.05456376073649107,0
0.24183763816117765,0.7581623618388224,0
0.6179061275482344,0.3820938724517656,0
0.5357444100962725,0.46425558990372756,0
0.23807984174414742,0.7619201582558526,1
0.11312622883827606,0.886873771161724,0
0.6450308884329798,0.3549691115670202,0
0.33092405223733334,0.6690759477626667,0
0.38731541363413546,0.6126845863658645,0
0.5156068508277432,0.4843931491722569,0
0.4731070716691754,0.5268929283308246,0
0.4845822355836851,0.5154177644163149,0
0.41859081664264164,0.5814091833573584,0
0.5449530188055263,0.45504698119447373,0
0.6543372988077821,0.34566270119221787,0
0.5096956194595766,0.49030438054042336,0
0.4660042841578902,0.5339957158421098,0
0.6976543048177963,0.3023456951822037,0
0.6881683488292387,0.31183165117076134,0
0.3997027023066484,0.6002972976933516,0
0.8441710881263089,0.1558289118736911,0
0.35239686435549067,0.6476031356445093,0
0.7574210323632731,0.24257896763672696,0
0.4676025947863278,0.5323974052136722,0
0.86569923298436,0.13430076701564003,0
0.33128445407071416,0.6687155459292858,0
0.6371804621686419,0.3628195378313581,0
0.40877822844526746,0.5912217715547325,0
0.49804783013046916,0.5019521698695308,0
0.9010191076895963,0.09898089231040372,0
0.44305693295261295,0.556943067047387,0
0.5023065301952087,0.49769346980479134,0
0.30290535011589714,0.6970946498841029,1
0.5802494940067262,0.4197505059932738,0
0.5773825105379912,0.42261748946200883,0
0.41438968036446044,0.5856103196355396,0
0.7370080132253911,0.26299198677460894,0
0.6780533462044653,0.3219466537955347,0
0.3184209875842877,0.6815790124157123,0
0.7264258241211923,0.27357417587880767,0
0.2811062061721833,0.7188937938278167,1
0.2889484895891643,0.7110515104108357,0
0.6896854071160003,0.3103145928839996,0
0.5357964316258559,0.4642035683741441,0
0.4142004449970237,0.5857995550029763,0
0.3254710274878545,0.6745289725121455,0
0.49212167480632174,0.5078783251936783,0
0.9205677940277338,0.07943220597226619,0
0.5891311974371263,0.4108688025628737,0
0.4488179188368734,0.5511820811631266,0
0.8875079865986114,0.1124920134013886,0
0.7895162627196919,0.21048373728030814,1
0.7477079320937813,0.2522920679062187,0
0.6602386577233221,0.3397613422766779,0
0.7753982195059412,0.22460178049405874,0
0.3849448512441035,0.6150551487558965,0
0.6497823208600267,0.35021767913997326,0
0.13157260558872308,0.8684273944112769,0
0.47354116573349725,0.5264588342665028,0
0.4657896859073172,0.5342103140926828,1
0.825028423306241,0.1749715766937589,0
0.48085723386055934,0.5191427661394407,0
0.3943102090533799,0.6056897909466201,0
0.3316010345919802,0.6683989654080198,0
0.3955603887594519,0.6044396112405481,0
0.5798564098632151,0.4201435901367849,1
0.5782100351707049,0.4217899648292951,0
0.4669296726080897,0.5330703273919103,0
0.6748295027542087,0.3251704972457913,0
0.6956876370157976,0.30431236298420233,0
0.8709838861654049,0.12901611383459516,0
0.4971361806746126,0.5028638193253874,0
0.2104078395383252,0.7895921604616748,1
0.6715665949607275,0.3284334050392725,0
0.46585245265226904,0.534147547347731,0
0.840048115168691,0.15995188483130898,0
0.8448910280227893,0.15510897197721074,0
0.8197822215868802,0.18021777841311976,0
0.550558942938504,0.449441057061496,0
0.5027618183254556,0.49723818167454437,0
0.4064529725005325,0.5935470274994675,0
0.4041430381774508,0.5958569618225492,0
0.9125415740133238,0.08745842598667618,0
0.6780002407924548,0.32199975920754514,0
0.8716640664206864,0.12833593357931358,0
0.8697080541987294,0.13029194580127051,0
0.5323178086980989,0.4676821913019012,0
0.7249355650944673,0.2750644349055326,0
0.5612586109192832,0.43874138908071686,0
0.09224125691970952,0.9077587430802905,0
0.6945520554904248,0.3054479445095752,0
0.45497607006035656,0.5450239299396434,0
0.39312254913942424,0.6068774508605758,0
0.8021129642393047,0.19788703576069536,0
0.7324799812457241,0.26752001875427595,0
0.5236867467342402,0.4763132532657598,0
0.7468365717761605,0.2531634282238395,0
0.24193966727101002,0.75806033272899,0
0.4866741256641701,0.5133258743358299,1
0.6500638410342208,0.3499361589657792,0
0.4973894570904934,0.5026105429095066,0
0.47131346806971663,0.5286865319302834,0
0.6910068109005725,0.3089931890994275,0
0.6697594910708866,0.33024050892911333,0
0.7638951449711958,0.23610485502880416,0
0.438091166687691,0.561908833312309,0
0.48810968220035245,0.5118903177996476,0
0.6534591533513369,0.34654084664866314,0
0.6900243662694132,0.30997563373058673,0
0.36047132230877776,0.6395286776912222,0
0.8262984196850816,0.1737015803149184,0
0.7644044992563802,0.2355955007436198,0
0.5590647291531734,0.4409352708468266,1
0.41175757817156544,0.5882424218284346,0
0.17702161443610698,0.822978385563893,0
0.8861759465822432,0.11382405341775682,0
0.2567465397489951,0.7432534602510049,0
0.48577924460576316,0.5142207553942368,0
0.45681049874748125,0.5431895012525187,0
0.19690075209590507,0.8030992479040949,0
0.14801231670367276,0.8519876832963272,1
0.18749835256936587,0.8125016474306341,0
0.45888022098232917,0.5411197790176708,0
0.4640369692407107,0.5359630307592893,0
0.3076705632516302,0.6923294367483698,1
0.3701861670936394,0.6298138329063606,0
0.3626139965682147,0.6373860034317853,0
0.25470999275190354,0.7452900072480965,1
0.8246473272536473,0.17535267274635266,0
0.5110650432930914,0.48893495670690856,0
0.7304136646044951,0.2695863353955049,0
0.17014516535554802,0.829854834644452,0
0.8594394407658346,0.1405605592341654,0
0.573949018751613,0.426050981248387,0
0.37066111492562026,0.6293388850743797,0
0.6177901181765577,0.38220988182344234,0
0.616820280902695,0.3831797190973049,0
0.6796051895959122,0.3203948104040878,0
0.38853211072802285,0.6114678892719771,0
0.3475797386653111,0.6524202613346889,0
0.3949089777928896,0.6050910222071104,0
0.5800584831019928,0.41994151689800713,0
0.575242246962633,0.42475775303736696,0
0.7159427349387133,0.28405726506128665,0
0.3889329626334621,0.6110670373665379,0
0.3477508821241395,0.6522491178758605,0
0.8012501321322086,0.19874986786779136,0
0.5312317246745059,0.46876827532549414,0
0.7089399428404308,0.2910600571595691,0
0.7065050411848401,0.29349495881515986,0
0.42974346835577204,0.570256531644228,0
0.6779283313765839,0.3220716686234161,0
0.09718503844170778,0.9028149615582922,1
0.9757913357007184,0.024208664299281573,0
0.6078992944671833,0.39210070553281673,1
0.3024096633990194,0.6975903366009806,0
0.9165438134988256,0.0834561865011744,0
0.26310999965182014,0.7368900003481799,0
0.310955431927909,0.689044568072091,0
0.46003535849184307,0.5399646415081569,0
0.2589018416326234,0.7410981583673766,0
0.35009507952978514,0.6499049204702149,0
0.37056154177598055,0.6294384582240194,0
0.3834147555388969,0.6165852444611031,0
0.6870949393442434,0.3129050606557567,0
0.22482489420485707,0.7751751057951429,0
0.6135392375825234,0.3864607624174766,0
0.8051637061776127,0.19483629382238737,0
0.5472319167110431,0.4527680832889569,0
0.20771871039151135,0.7922812896084886,1
0.774966526935873,0.22503347306412702,0
0.1728816254039186,0.8271183745960814,1
0.5776559347485124,0.42234406525148754,0
0.3602355330446009,0.6397644669553991,0
0.09915432729665541,0.9008456727033446,0
0.18385327022851772,0.8161467297714823,1
0.18134339112890308,0.8186566088710969,0
0.9199385705067897,0.08006142949321023,0
0.4923783685024695,0.5076216314975305,0
0.4997464152323541,0.5002535847676459,0
0.8878195767228869,0.11218042327711306,0
0.5565756541247264,0.4434243458752736,0
0.48540841259859124,0.5145915874014088,0
0.6921333121342313,0.30786668786576865,0
0.45900806438447084,0.5409919356155292,0
0.3847776141141692,0.6152223858858308,0
0.5100122722024862,0.48998772779751376,0
0.37994677946064925,0.6200532205393507,1
0.27062258126215655,0.7293774187378435,0
0.582821715183039,0.417178284816961,0
0.8603044614197479,0.13969553858025208,0
0.773260831136282,0.22673916886371806,0
0.21529802387284558,0.7847019761271544,0
0.38659439335452306,0.6134056066454769,1
0.5202282071889246,0.47977179281107535,0
0.6778642406719013,0.3221357593280987,0
0.8955207623266692,0.10447923767333078,0
0.5569586661747721,0.443041333825228,0
0.359250383679506,0.640749616320494,1
0.14161396262022452,0.8583860373797755,0
0.394469849165634,0.605530150834366,0
0.5115881708048412,0.4884118291951588,0
0.7522162703546756,0.24778372964532436,0
0.8010466438794048,0.19895335612059514,0
0.3488116148386248,0.6511883851613752,0
0.7278486981256578,0.2721513018743423,0
0.7978939285345459,0.20210607146545417,0
0.6398493663479867,0.36015063365201333,0
0.3878016846465937,0.6121983153534063,0
0.26054890351194904,0.739451096488051,0
0.6402471141594577,0.3597528858405424,1
0.5005913189026674,0.49940868109733255,0
0.5701108594504218,0.4298891405495782,0
0.5316031064365099,0.46839689356349007,0
0.8916027740287074,0.10839722597129264,0
0.3353835419483272,0.6646164580516728,0
0.24615327303512602,0.753846726964874,0
0.5462923909739922,0.4537076090260078,0
0.49723470674467596,0.502765293255324,0
0.4222936729415484,0.5777063270584516,0
0.48499683818315853,0.5150031618168415,0
0.5833318838299036,0.41666811617009636,0
0.5283069169503184,0.4716930830496816,1
0.641528632955737,0.358471367044263,0
0.3514642709760718,0.6485357290239282,0
0.5152951071418852,0.4847048928581148,0
0.1922247311505041,0.8077752688494959,0
0.5658199811895263,0.43418001881047374,1
0.5336785460030771,0.46632145399692293,0
0.5958997158737174,0.40410028412628257,0
0.6384042061883046,0.3615957938116953,0
0.4630686022657643,0.5369313977342357,0
0.8549488436686019,0.14505115633139806,0
0.7340836786570375,0.2659163213429625,0
0.5621099603729502,0.4378900396270498,0
0.73719119645859,0.26280880354141006,0
0.600417235824199,0.39958276417580096,1
0.9182210967402947,0.08177890325970531,0
0.6142576826648714,0.3857423173351287,0
0.6532771506975772,0.34672284930242286,0
0.2219884418016299,0.7780115581983701,0
0.41775660410242677,0.5822433958975732,0
0.34412359897983336,0.6558764010201666,0
0.4917877277903775,0.5082122722096225,0
0.67341923646587,0.32658076353413,0
0.6587644367993094,0.3412355632006906,0
0.3362092727093121,0.6637907272906879,0
0.5387985577737089,0.4612014422262911,0
0.6740888939774907,0.3259111060225092,0
0.4867989585115453,0.5132010414884547,0
0.6884991882228266,0.31150081177717337,0
0.754489995805995,0.2455100041940051,0
0.881829313151542,0.118170686848458,0
0.6131220302470888,0.3868779697529112,1
0.410767874093808,0.589232125906192,0
0.6307462876846195,0.36925371231538046,0
0.5102097369667621,0.4897902630332379,0
0.5625439478605797,0.4374560521394203,0
0.6147732418783695,0.38522675812163054,0
0.5719517398862424,0.4280482601137577,0
0.7717436913013989,0.2282563086986011,0
0.4295975463455116,0.5704024536544884,0
0.6986178150353157,0.3013821849646842,0
0.23872641777866022,0.7612735822213398,0
0.6581958073326581,0.3418041926673418,0
0.13305999920447265,0.8669400007955274,0
0.5524262904217352,0.44757370957826487,0
0.6250376322333915,0.3749623677666086,0
0.6842337396159457,0.31576626038405436,0
0.3934860915780184,0.6065139084219816,1
0.4141782951019086,0.5858217048980914,0
0.5915388675416282,0.40846113245837173,0
0.3763594924671123,0.6236405075328877,0
0.6798393540702754,0.32016064592972465,0
0.7255882937931114,0.2744117062068886,0
0.5620165342935239,0.43798346570647606,0
0.8568762822225776,0.1431237177774224,0
0.21574132946987012,0.7842586705301299,0
0.6221872653889031,0.37781273461109693,0
0.3731345080056665,0.6268654919943335,0
0.2899722866364035,0.7100277133635965,0
0.5562807516583893,0.4437192483416107,0
0.4583823066589545,0.5416176933410455,0
0.4318971294399562,0.5681028705600438,0
0.6254786349679496,0.37452136503205036,0
0.3166916161014516,0.6833083838985484,0
0.7013322882244069,0.2986677117755932,0
0.5093315897577169,0.4906684102422831,0
0.7448513219180022,0.25514867808199787,0
0.45009797257995166,0.5499020274200483,0
0.5486834753727983,0.45131652462720173,0
0.3006464032712016,0.6993535967287984,0
0.5134688742657494,0.48653112573425056,0
0.1703227440114654,0.8296772559885346,0
0.3809226743550411,0.6190773256449589,0
0.5062032280758924,0.4937967719241077,0
0.7573167711997331,0.2426832288002669,0
0.3944478608958679,0.6055521391041321,0
0.2650933604598156,0.7349066395401844,0
0.23732690821527558,0.7626730917847244,0
0.6663624828819339,0.3336375171180661,0
0.7121242041666244,0.28787579583337564,0
0.5461095154525424,0.4538904845474576,0
0.3841757277298855,0.6158242722701145,0
0.38252061624366873,0.6174793837563313,0
0.22160176705567658,0.7783982329443234,0
0.42212071955115793,0.5778792804488421,0
0.7154859167109859,0.284514083289014,0
0.5774853224845129,0.4225146775154871,0
0.15298495986235094,0.8470150401376491,1
0.7539858819352733,0.24601411806472676,0
0.4203881495047127,0.5796118504952873,0
0.5342678901377436,0.46573210986225644,0
0.3661284376646523,0.6338715623353477,0
0.7388523880915552,0.2611476119084448,0
0.531449837054792,0.46855016294520796,0
0.2938387952247078,0.7061612047752922,0
0.7424930132026102,0.2575069867973898,1
0.29033738987276647,0.7096626101272335,0
0.8485282819122946,0.1514717180877055,0
0.7468026284714501,0.25319737152854993,0
